_id,word_count,negative_score,neutral_score,positive_score,compund_score,cases,Year,Month,Day,keyword
nyt://article/188dcc31-d56b-516e-a1d7-fb5a38b37291,1176,0.135,0.701,0.163,0.9832,0,2019,2,1,depression
nyt://article/0e28ee72-91de-5971-a255-f098e235d3a1,1162,0.156,0.716,0.128,-0.9722,0,2019,1,18,depression
nyt://article/26334135-22a9-50e9-b164-10aa05c2ed23,1145,0.094,0.785,0.121,0.9609,1,2019,10,27,depression
nyt://article/0829b2cb-671b-5942-940f-20abc459d07b,1108,0.124,0.7,0.176,0.9886,0,2019,10,15,depression
nyt://article/461627f9-7672-592f-927d-c448010f221a,1156,0.11,0.785,0.105,0.3803,0,2019,7,26,depression
nyt://article/daea88e5-3f84-55fc-bd5b-f526654514c6,1144,0.178,0.589,0.233,0.994,0,2019,6,16,depression
nyt://article/a75ed071-1d98-5158-b4a0-57c63e689202,1139,0.134,0.704,0.163,0.9671,0,2019,2,27,depression
nyt://article/470b9a8f-dcd0-537d-ae38-ade66da7b2f3,1183,0.042,0.92,0.039,-0.6705,0,2019,11,20,depression
nyt://article/216cf3b2-a9b3-5474-8d56-829c2e8b7cee,1140,0.108,0.79,0.103,-0.8625,1,2019,11,1,depression
nyt://article/96a107fe-d511-5e49-b4de-4abbf5d38cd5,1124,0.14,0.704,0.156,0.3812,0,2019,10,23,depression
nyt://article/499f3f43-0890-5ec9-a3fb-1bd0ba1c5c3f,1170,0.146,0.783,0.071,-0.995,0,2019,10,21,depression
nyt://article/8bfe3cbf-e904-5fc3-9fe6-edc942fc7705,1164,0.109,0.786,0.106,-0.8097,0,2019,10,10,depression
nyt://article/5d97fdaa-869d-55b2-8187-5ab297e16f62,1194,0.07,0.803,0.127,0.9887,0,2019,9,19,depression
nyt://article/63963320-49ef-56e1-b462-7e1813ee2819,1203,0.063,0.685,0.252,0.9995,0,2019,9,10,depression
nyt://article/b23d018d-af7a-50cf-8e22-bc3d55c01947,1164,0.086,0.7,0.214,0.9986,0,2019,9,9,depression
nyt://article/85f09865-3078-5054-91f6-502db6ca96cf,1124,0.204,0.656,0.14,-0.9961,0,2019,8,5,depression
nyt://article/db223011-1c33-5302-8845-87bd7321500f,1150,0.137,0.651,0.212,0.9967,1,2019,7,9,depression
nyt://article/7568d23e-a944-5367-a60b-a6afda39d321,1078,0.132,0.702,0.166,0.9792,2,2019,6,14,depression
nyt://article/51f70b0d-6e4c-53e3-b1aa-dbffa78ddc3e,1104,0.124,0.701,0.175,0.9881,1,2019,6,7,depression
nyt://article/37023aa7-dbd5-5693-bddb-fd0e575e8053,1147,0.066,0.741,0.193,0.9986,2,2019,6,4,depression
nyt://article/26952149-4740-5a58-991b-a0fe74b951a9,1138,0.064,0.811,0.125,0.9903,1,2019,5,9,depression
nyt://article/d3f73a03-4d3e-5168-a897-e3d5c72fa43b,1153,0.197,0.712,0.091,-0.9986,1,2019,5,8,depression
nyt://article/ac85acb4-35d9-507c-9d6f-69e6a7cdd86d,1205,0.236,0.561,0.202,-0.9905,1,2019,4,16,depression
nyt://article/7e77824f-2083-5cba-9e4d-f11e327d135e,1015,0.027,0.729,0.244,0.9995,0,2019,11,15,depression
nyt://article/50978568-18da-516c-9ae6-2197710acbb7,1133,0.114,0.696,0.19,0.9967,2,2019,10,24,depression
nyt://article/4f88c563-54ba-5805-b4bc-4053cde2c62d,1198,0.052,0.815,0.133,0.9966,14,2019,10,17,depression
nyt://article/83ddee66-9a7e-5084-bf27-00cc6f385633,1205,0.253,0.608,0.139,-0.9991,3,2019,9,29,depression
nyt://article/9c443d83-9348-5c71-b35e-242eedacc8bd,1191,0.128,0.686,0.186,0.9925,1,2019,9,3,depression
nyt://article/7bc4ab3a-8bd1-554c-aaa2-84911cd5a9c3,1151,0.124,0.695,0.181,0.994,0,2019,8,2,depression
nyt://article/a25cbd1a-629b-51e6-8aec-6ced4ed30a9a,1189,0.092,0.694,0.215,0.999,0,2019,7,25,depression
nyt://article/d5118b20-34f0-573f-a607-13287b57bea6,1111,0.053,0.882,0.065,0.7608,0,2019,7,23,depression
nyt://article/ba93eda6-1513-560f-9471-248e137d1e67,1163,0.161,0.561,0.277,0.999,2,2019,4,27,depression
nyt://article/d0338dbb-15cd-51ca-ab09-41c744628f7b,1062,0.079,0.755,0.166,0.9973,1,2019,4,26,depression
nyt://article/78639c66-8e5c-53e3-8967-2bd4f699aa84,1191,0.143,0.751,0.107,-0.9426,0,2019,1,8,depression
nyt://article/ac128886-061b-57a0-a551-fc8c591992fd,1957,0.06,0.844,0.096,0.9787,0,2019,5,29,depression
nyt://article/8164cb6f-9d88-5bfa-9444-137b4338c2ee,1186,0.09,0.823,0.087,-0.7095,0,2019,11,22,depression
nyt://article/449b77bd-67be-5c59-ab15-5953859dcfa2,1251,0.106,0.785,0.109,-0.7615,0,2019,9,26,depression
nyt://article/cfdcb6f2-183d-5cbb-a1ea-1cf1370b9212,1203,0.14,0.661,0.199,0.9933,0,2019,2,15,depression
nyt://article/81058fe8-ac73-5127-b296-b66aba2a8d06,1598,0.185,0.682,0.133,-0.9975,1,2019,7,5,depression
nyt://article/ae049d03-bad8-5f8c-ad9c-aa354278df58,1554,0.065,0.66,0.276,0.9998,1,2019,5,22,depression
nyt://article/4b93e372-a49e-5b29-abe7-9698d6929fd3,1155,0.091,0.658,0.252,0.9991,1,2019,10,15,depression
nyt://article/5dee0fe8-f998-5fbc-9fc7-027ca7a6d510,1151,0.129,0.729,0.143,0.9348,0,2019,10,6,depression
nyt://article/603d2588-0b72-5933-811a-cca5897ba6ba,1138,0.123,0.753,0.124,-0.8225,0,2019,7,15,depression
nyt://article/6d4babe3-c0dd-521e-aabf-59f49788896c,1114,0.16,0.628,0.211,0.9949,0,2019,7,13,depression
nyt://article/177944ac-ad76-5946-a001-8233223c0dc7,1175,0.112,0.772,0.116,0.5946,0,2019,7,8,depression
nyt://article/f1e647eb-0afd-5a49-857b-fb1ce99ce7ac,1236,0.079,0.772,0.149,0.9956,0,2019,5,30,depression
nyt://article/2502ad5d-575a-53be-bd15-95efb100b10a,1220,0.229,0.669,0.101,-0.999,0,2019,5,29,depression
nyt://article/a125a852-9c93-5b58-968b-b0c2464188fd,1220,0.108,0.808,0.085,-0.9734,2,2019,4,10,depression
nyt://article/4888c416-c238-543e-9122-4dbe50532516,1192,0.167,0.718,0.116,-0.9947,0,2019,4,8,depression
nyt://article/eb338e02-a142-5117-b7e5-ff63a355b821,1125,0.157,0.698,0.145,-0.9666,0,2019,3,8,depression
nyt://article/f0a9bd4d-585d-5b57-b325-d719fcaf3fd7,1238,0.029,0.825,0.147,0.9985,1,2019,1,18,depression
nyt://article/bce714cb-6a95-5710-ab4a-73a38eb93acb,1172,0.039,0.855,0.107,0.9901,1,2019,1,16,depression
nyt://article/a60a42f8-f83a-51c0-bba6-96ecf82752f0,1148,0.116,0.707,0.177,0.9954,1,2019,10,25,depression
nyt://article/48e85361-75b5-5eae-a9aa-538e9f782ca5,1209,0.029,0.819,0.152,0.9986,0,2019,7,16,depression
nyt://article/6238475f-cc7c-5133-a052-45cd884c699a,1254,0.068,0.813,0.119,0.9894,1,2019,2,22,depression
nyt://article/a121867f-d848-5578-b128-ea19768475b6,2081,0.131,0.736,0.133,-0.8734,1,2019,10,16,depression
nyt://article/78f0946c-acfe-5f2a-8afc-476c7d009ed6,1228,0.129,0.736,0.135,0.3852,0,2019,10,31,depression
nyt://article/dea67b79-ae18-546b-b462-863872cb6fc7,1259,0.168,0.692,0.14,-0.982,0,2019,11,21,depression
nyt://article/97000691-1662-5bde-b009-698117948156,1192,0.111,0.779,0.11,-0.8117,0,2019,11,26,depression
nyt://article/2f187177-26d7-5dde-8cd0-8e697a01d70d,1204,0.108,0.712,0.18,0.9949,0,2019,6,29,depression
nyt://article/90475468-4c6a-5346-8171-9ef094bb9491,1224,0.098,0.649,0.254,0.9991,0,2019,4,15,depression
nyt://article/0aec5233-4ba9-5009-b4bf-4ce0149047ae,1164,0.112,0.774,0.114,-0.3135,1,2019,11,25,depression
nyt://article/db9902b7-5c86-59c5-ac70-7942dd94485f,1247,0.109,0.724,0.167,0.989,0,2019,6,13,depression
nyt://article/7d49de79-0bdc-5e70-851f-923cb3085c86,1229,0.063,0.814,0.123,0.9949,0,2019,2,21,depression
nyt://article/76695b2b-4d40-55c2-8237-2861b4c98314,1199,0.108,0.685,0.207,0.9978,0,2019,12,1,depression
nyt://article/7dd83cd3-5c9a-516b-bb7d-9a36b366ee0d,1233,0.136,0.773,0.091,-0.9874,2,2019,9,5,depression
nyt://article/1756e161-3aff-562c-b77f-32daca84d6c7,1241,0.091,0.761,0.148,0.9943,0,2019,7,30,depression
nyt://article/bb8c7bee-484a-5af9-a716-2b150d9b4d25,1242,0.089,0.69,0.221,0.9987,13,2019,7,8,depression
nyt://article/82f9ce52-8de0-5613-b38d-03f927c70550,1219,0.067,0.847,0.085,0.5772,1,2019,7,6,depression
nyt://article/1e376c11-b654-5c61-8294-cdb5d2100141,1318,0.229,0.676,0.096,-0.9991,4,2019,6,6,depression
nyt://article/46f64b8b-3380-5f60-b359-a649777a6c3c,1229,0.064,0.758,0.178,0.9957,0,2019,2,27,depression
nyt://article/6bb0695a-189b-5de4-ad37-d124d1f8a794,1237,0.146,0.69,0.164,0.9539,0,2019,2,25,depression
nyt://article/2a6dc235-bfd4-5204-bc4d-d3bd13c5300c,1213,0.174,0.729,0.097,-0.997,1,2019,2,5,depression
nyt://article/fe5ae2b6-7965-5073-aa55-f2e2185f3f3c,1236,0.154,0.718,0.128,-0.9852,4,2019,2,1,depression
nyt://article/04d3fb31-ecc4-5d25-86ea-15dba117a39c,1225,0.091,0.791,0.118,0.9884,0,2019,1,14,depression
nyt://article/0d4e962c-3469-5f1c-90f1-82941c0b6869,1249,0.098,0.638,0.264,0.9994,1,2019,1,11,depression
nyt://article/4f1a23c2-c138-5491-aa92-089381fbf88f,1663,0.159,0.708,0.133,-0.9826,0,2019,10,15,depression
nyt://article/9f7833ee-3140-5999-bc21-89f3295adbfc,2663,0.136,0.756,0.108,-0.9955,1,2019,1,22,depression
nyt://article/c2f11c41-78bd-53cd-8d71-69b2aad53afb,1229,0.102,0.778,0.119,0.9378,2,2019,11,11,depression
nyt://article/5ab5c917-7657-5002-a69c-66ee12338c49,1238,0.072,0.716,0.213,0.9986,0,2019,5,21,depression
nyt://article/0f3ca4bb-df66-5a06-b12c-18b30d5e77e8,1237,0.049,0.722,0.229,0.9992,3,2019,10,29,depression
nyt://article/feb4cc5f-2efe-5ff4-870f-c6867623cc67,1270,0.106,0.739,0.155,0.9874,1,2019,8,26,depression
nyt://article/42b3990d-6861-5cca-9826-04eab222386e,1300,0.105,0.758,0.138,0.983,1,2019,8,19,depression
nyt://article/603fdf9d-f9a9-53ec-b4f1-dc42f4d57df9,1287,0.049,0.84,0.111,0.9903,2,2019,6,18,depression
nyt://article/409ac7c1-a395-5019-b0f0-29b2509044d0,1239,0.114,0.751,0.135,0.9674,0,2019,5,17,depression
nyt://article/15b84120-3435-5a7f-aee4-d5dc199ebff9,1145,0.103,0.708,0.188,0.9973,3,2019,3,1,depression
nyt://article/a9f1d51d-5c21-5e29-9402-ff066e636a43,1212,0.096,0.68,0.224,0.9982,0,2019,2,12,depression
nyt://article/efdb963c-7b12-5c55-b3eb-3e39fd664ff8,2709,0.104,0.8,0.096,-0.9359,4,2019,7,30,depression
nyt://article/99c9e6d7-0558-55ce-bb07-f8cc2190109f,2668,0.098,0.765,0.137,0.9942,0,2019,7,2,depression
nyt://article/51f69a92-61c9-5032-9449-d8db576ee590,1156,0.09,0.664,0.246,0.9992,1,2019,11,25,depression
nyt://article/4c5e0ec2-f832-5b90-97bf-55c617d4d0b5,1231,0.124,0.761,0.115,-0.8736,0,2019,11,12,depression
nyt://article/826d615d-9248-58c1-8fa4-fa50161fb0f0,1248,0.207,0.642,0.151,-0.9954,1,2019,10,29,depression
nyt://article/36a0e041-6087-5f7d-82fd-a66d1d2de065,1226,0.137,0.747,0.116,-0.9179,0,2019,10,25,depression
nyt://article/046b40f8-dd78-53e7-bbfc-a001a6fb4c2e,1191,0.161,0.634,0.205,0.9903,0,2019,9,24,depression
nyt://article/8f266369-5f27-560d-b5a0-d0950993ef4f,1264,0.189,0.618,0.193,-0.3839,0,2019,9,22,depression
nyt://article/0e00d34c-6df9-5b77-9431-b993faee9884,1249,0.051,0.841,0.107,0.9856,0,2019,9,12,depression
nyt://article/e72a4ad4-b7c8-55c9-ac79-f2d75512c73e,1191,0.107,0.751,0.142,0.983,1,2019,8,27,depression
nyt://article/511d4d4f-740c-5def-9df4-d38ac7c84476,1295,0.166,0.611,0.224,0.9946,1,2019,8,25,depression
nyt://article/b3aa0f65-45d2-5fa0-b293-b524f42b9e6d,1255,0.062,0.842,0.095,0.9749,0,2019,6,4,depression
nyt://article/7c7788f8-7ea0-58df-b354-bddd18d0f00b,1283,0.212,0.631,0.158,-0.9964,1,2019,5,9,depression
nyt://article/cbcefbb9-2395-5fd4-98cf-07d5db8ea083,1375,0.091,0.691,0.217,0.9992,0,2019,3,15,depression
nyt://article/5e24fb2b-57e0-5bde-8b0e-28243b2bf9fe,1260,0.084,0.737,0.179,0.9973,0,2019,3,14,depression
nyt://article/c30fb647-72d2-529a-9841-cbaa2b07f968,1242,0.141,0.797,0.062,-0.9942,2,2019,11,24,depression
nyt://article/4ce5976c-6c02-5722-bae5-ecb790753183,1136,0.051,0.84,0.109,0.9747,0,2019,10,25,depression
nyt://article/428e04f2-3483-56de-85a1-6bda9f4d26e1,1238,0.206,0.701,0.093,-0.9989,0,2019,10,18,depression
nyt://article/ada68f9b-3545-5715-8a98-a18e8d610969,1253,0.235,0.689,0.076,-0.9992,0,2019,10,14,depression
nyt://article/f438c84e-6004-5392-83bd-b032eb5d40e0,1204,0.118,0.808,0.074,-0.9791,1,2019,10,7,depression
nyt://article/41e4d2b8-f72d-5415-85e7-b32dcecd32d7,1312,0.198,0.611,0.192,-0.9453,0,2019,10,4,depression
nyt://article/e71f978a-ad7b-5d20-afaf-bb390bb9aaba,1277,0.138,0.712,0.15,-0.4831,1,2019,8,13,depression
nyt://article/83e71d4b-76e4-543e-9fa7-c2906e3463a9,1289,0.157,0.705,0.137,-0.9683,1,2019,7,7,depression
nyt://article/765b838b-c76b-5ccc-a7a8-2572d3c64831,1296,0.179,0.602,0.219,0.9874,1,2019,6,9,depression
nyt://article/b4a8fd46-fa66-536a-b309-3d46d97857b5,1247,0.103,0.792,0.105,0.8717,3,2019,6,5,depression
nyt://article/58caf436-abfb-5de4-9d0a-632073dd9588,1209,0.167,0.735,0.098,-0.9959,0,2019,5,3,depression
nyt://article/c893a3cb-2c3e-5aaa-9c47-1fa5b61775d1,1301,0.086,0.717,0.196,0.9988,0,2019,4,30,depression
nyt://article/ad631ec3-40c0-5b79-a42f-7c0f8db3f8f3,1256,0.097,0.809,0.094,0.0124,1,2019,4,28,depression
nyt://article/72cc0889-936a-5d85-9c36-5cf68120eaa9,1232,0.199,0.673,0.128,-0.9973,0,2019,4,24,depression
nyt://article/02d98a63-f895-579e-8107-13bef2260a3d,1309,0.089,0.704,0.207,0.9987,0,2019,3,19,depression
nyt://article/95243d4f-6203-5bef-8572-2fdcd26dba31,1246,0.128,0.759,0.113,-0.9575,1,2019,1,7,depression
nyt://article/3a26aab7-df9f-5edd-91ef-e416b1eb76c0,1247,0.124,0.663,0.213,0.9981,0,2019,1,4,depression
nyt://article/de6bbb91-0fbd-509c-8f9a-6ea2ae999192,1252,0.108,0.796,0.096,-0.7964,2,2019,7,8,depression
nyt://article/6df205e8-1739-55a3-adbc-b2e8f8c8c6db,1328,0.124,0.748,0.128,-0.7425,1,2019,10,18,depression
nyt://article/9d68d072-e9fb-585c-b886-b73387032e92,1274,0.041,0.83,0.129,0.9943,0,2019,9,17,depression
nyt://article/fc9d9238-4524-5d29-ba7c-36345532df48,1315,0.11,0.779,0.111,-0.4148,2,2019,9,5,depression
nyt://article/f9053acc-9e30-5dcc-bb85-277b8841c3e7,1302,0.132,0.797,0.071,-0.9947,1,2019,6,11,depression
nyt://article/984cf901-062f-5554-998d-6fc4725f6376,1269,0.023,0.874,0.103,0.9962,1,2019,3,27,depression
nyt://article/8e51ecd2-d0ec-5fbe-af98-9bc5a6df903c,1306,0.025,0.859,0.116,0.9965,0,2019,1,14,depression
nyt://article/0ce7be61-25e3-5af0-b0dc-900fd2b0cab2,1220,0.066,0.802,0.132,0.9943,0,2019,11,29,depression
nyt://article/a70095d4-09d9-5d06-8946-87bb1214ac73,1269,0.149,0.723,0.127,-0.9892,1,2019,4,2,depression
nyt://article/ece80169-6a28-5612-94d8-ade29cf3d220,1312,0.148,0.72,0.132,-0.9876,1,2019,10,16,depression
nyt://article/a9b2514a-6a8e-50ed-b013-2cd47ac5ffb1,1310,0.223,0.532,0.245,0.707,0,2019,8,18,depression
nyt://article/00065a2b-c707-58e4-a14d-4df3ab05b4ab,1331,0.208,0.6,0.193,-0.962,1,2019,2,13,depression
nyt://article/d15cf04a-15d8-573d-9d23-65bcf9d1450a,1410,0.117,0.749,0.134,0.8249,2,2019,11,19,depression
nyt://article/cdb81d02-9028-5009-abe9-c56a7d0669fe,1254,0.13,0.703,0.167,0.9837,1,2019,11,3,depression
nyt://article/e3dc93a2-b34b-5e7d-90fb-d56afc0a3497,1432,0.186,0.721,0.093,-0.9986,1,2019,8,10,depression
nyt://article/4060c19b-915b-57f9-9980-df0ea7d9cd52,1442,0.155,0.717,0.127,-0.9843,2,2019,5,3,depression
nyt://article/dedb9e48-ef84-5848-b239-228a7b10d33f,1385,0.154,0.743,0.103,-0.9948,1,2019,2,19,depression
nyt://article/425e5188-f1c2-5ef4-8af9-0d4818e36a23,1383,0.13,0.716,0.155,0.9817,0,2019,2,8,depression
nyt://article/0d7694df-873a-51ee-9a74-9671b180fd27,1799,0.159,0.749,0.091,-0.9978,10,2019,11,2,depression
nyt://article/9bd28e83-76cb-56cf-b11b-581b259e24dc,1776,0.132,0.781,0.087,-0.9971,0,2019,1,17,depression
nyt://article/9c58300b-8184-579c-a946-558075ed6d0e,1852,0.128,0.713,0.159,0.9913,2,2019,9,10,depression
nyt://article/2815e26e-cd71-540e-8f47-37ac402b6f45,1261,0.062,0.846,0.092,0.9826,1,2019,11,25,depression
nyt://article/945755e8-d17c-5e7c-8de5-c576a0c7b742,1355,0.108,0.747,0.144,0.976,0,2019,11,8,depression
nyt://article/4d2d12e2-f21e-53e4-9335-dfdf7f44b81f,1283,0.117,0.75,0.133,0.8073,0,2019,11,6,depression
nyt://article/389092a9-e890-5a0b-b906-7093bf51ea5b,1329,0.108,0.706,0.186,0.9955,0,2019,11,1,depression
nyt://article/597c9daa-8516-5370-8c61-1082ad69ea04,1387,0.155,0.747,0.098,-0.9955,0,2019,10,11,depression
nyt://article/e7d2cf85-719e-5be8-becb-f480c5f2794e,1416,0.249,0.588,0.163,-0.9983,0,2019,9,17,depression
nyt://article/9304b76c-addf-545d-ad67-e12aca102cef,1346,0.194,0.641,0.165,-0.9914,1,2019,6,10,depression
nyt://article/6ecf9e06-5f9b-5f78-adb8-4aee8525546a,1379,0.124,0.734,0.142,0.8902,0,2019,4,4,depression
nyt://article/dcb5c7c9-d5f5-5f51-b1b2-5d9fb27ceb41,1399,0.052,0.731,0.217,0.9995,0,2019,3,13,depression
nyt://article/3ae7a3f5-8380-5cc6-b7bc-f7afb9f4bb86,1324,0.13,0.672,0.197,0.9973,0,2019,10,21,depression
nyt://article/073b9543-1fcc-5bc9-bdf1-945d432e5384,1357,0.084,0.725,0.191,0.9986,2,2019,9,28,depression
nyt://article/ea7fe60c-f8a9-57b0-b19d-302d8569679a,1343,0.048,0.787,0.165,0.9988,1,2019,9,12,depression
nyt://article/fc18c500-1bd4-5559-a922-47e39d5a0541,1326,0.083,0.824,0.094,0.7804,0,2019,8,31,depression
nyt://article/8bce9717-e0e7-50cc-bf36-8bf2c351188c,1273,0.188,0.631,0.18,-0.2379,1,2019,7,30,depression
nyt://article/be2f49fe-d66a-5dd6-8aab-8fbf0b46f431,1327,0.089,0.722,0.188,0.9986,1,2019,7,15,depression
nyt://article/a8f55190-a9c7-5daf-988f-a53bd3e8e0fb,1350,0.074,0.652,0.274,0.9996,0,2019,6,13,depression
nyt://article/65cb0dea-f66a-560d-98fa-12ed63a01f04,1405,0.136,0.703,0.161,0.9285,1,2019,5,15,depression
nyt://article/b978d83c-1234-5ebf-a2dd-348d9bda0b4a,1219,0.146,0.725,0.129,-0.9794,0,2019,5,1,depression
nyt://article/0f47d50a-1011-58b2-b98d-602aec55554b,1371,0.08,0.823,0.097,0.863,0,2019,1,10,depression
nyt://article/2501c0dc-8d10-5d5f-82cf-e179d04e982e,1819,0.107,0.595,0.298,0.9998,0,2019,7,30,depression
nyt://article/9be0e214-f2e3-5810-81a6-2bfcd61c2024,1329,0.085,0.688,0.227,0.9992,0,2019,11,11,depression
nyt://article/e81a65d6-8bba-522d-84c3-cf2f155f6815,1334,0.159,0.67,0.171,0.8778,0,2019,10,15,depression
nyt://article/7ba9c865-a1e3-54a4-9728-fbc3611cdeec,1469,0.189,0.721,0.089,-0.9987,1,2019,10,2,depression
nyt://article/e4cda586-e928-5ea6-b992-d6dd43ffd12a,1230,0.24,0.647,0.112,-0.9991,8,2019,9,27,depression
nyt://article/0d75050f-94b9-5e42-b3a7-d092b1500c8a,1381,0.164,0.658,0.178,0.9223,0,2019,7,26,depression
nyt://article/7828e492-5116-5591-bab4-ef6b9e8eb155,1330,0.164,0.724,0.112,-0.9941,0,2019,7,15,depression
nyt://article/e6b935c2-42ee-56fa-b3b0-311aa3d52070,1395,0.057,0.807,0.137,0.9966,0,2019,7,8,depression
nyt://article/02b2ad84-cc8e-50e7-bb31-2a4ebaaadec4,1369,0.089,0.767,0.144,0.9944,1,2019,7,2,depression
nyt://article/33894381-e41c-584e-a051-0acc67466b70,1277,0.046,0.885,0.068,0.7217,0,2019,5,17,depression
nyt://article/845f7e76-bed6-510a-b2e6-baeacc3f1ee2,1354,0.126,0.743,0.131,0.8884,1,2019,4,6,depression
nyt://article/6e1fba2a-2780-5626-8f1b-961a78563a29,1326,0.058,0.792,0.15,0.9972,0,2019,3,18,depression
nyt://article/58c06334-d03c-5a90-b0bf-d5f234e82938,1324,0.088,0.81,0.102,0.6486,1,2019,3,12,depression
nyt://article/ef3cf47a-e92f-5d0e-b236-07dd3e7afe0a,1295,0.138,0.694,0.168,0.9618,0,2019,1,14,depression
nyt://article/a16d3590-89b7-560f-abe4-a5d92ab48a16,1435,0.172,0.683,0.145,-0.9795,0,2019,11,5,depression
nyt://article/0750e1d2-0f9e-51f1-9e1d-a47c648d512e,1404,0.084,0.802,0.114,0.9854,0,2019,2,7,depression
nyt://article/97f0674b-110f-533f-83a4-a5cb7a572ddd,1288,0.051,0.82,0.129,0.9956,0,2019,11,1,depression
nyt://article/d4026354-53af-59e0-8f8e-e15d8ad38a72,3202,0.166,0.643,0.191,0.9908,1,2019,4,19,depression
nyt://article/d4921aad-27ce-5aca-9050-3023edc5c1b7,3096,0.137,0.755,0.108,-0.9909,3,2019,4,3,depression
nyt://article/69afbc6d-dc7c-5097-8143-870a0e5a3a15,1441,0.161,0.725,0.115,-0.9957,0,2019,11,20,depression
nyt://article/ad7711ec-de6d-5e4f-a9cf-fef010d8df9e,1393,0.109,0.802,0.089,-0.974,1,2019,11,21,depression
nyt://article/36566261-3367-5e35-941b-630dcc075e4c,1460,0.045,0.785,0.17,0.9988,0,2019,10,26,depression
nyt://article/b23c4c69-7317-59a6-912f-01f42ca72c1c,1349,0.19,0.678,0.132,-0.994,0,2019,10,5,depression
nyt://article/75a22b2f-c055-564b-804d-74f6741c2240,1342,0.11,0.749,0.141,0.9112,2,2019,2,8,depression
nyt://article/34eabd66-c97d-514c-b136-a4e7192b4f4a,1855,0.055,0.822,0.123,0.9965,0,2019,10,12,depression
nyt://article/878cd936-6a79-59a0-8a66-c39aa4fc50f3,1262,0.157,0.688,0.156,-0.8728,0,2019,5,31,depression
nyt://article/43dd7d09-d395-5074-a028-3747149c9723,3257,0.233,0.637,0.129,-0.9997,1,2019,6,5,depression
nyt://article/241c4133-7b89-5c06-a11a-511c547df6df,1386,0.083,0.807,0.109,0.98,1,2019,10,28,depression
nyt://article/895b7117-816f-5942-af5c-3c99fb73cfbc,1360,0.167,0.684,0.149,-0.9025,1,2019,8,18,depression
nyt://article/402b7221-9eee-5294-b8e2-60088f971f69,1313,0.075,0.815,0.11,0.9483,1,2019,8,15,depression
nyt://article/44b6910a-1718-563d-8969-32584dfd1302,1391,0.047,0.761,0.192,0.999,0,2018,12,31,depression
nyt://article/cb974fa3-77e6-5ac0-981b-69b76c13c0d7,1385,0.127,0.62,0.253,0.9992,0,2019,7,26,depression
nyt://article/7080fec5-9b59-51d8-9071-5fe7641229ff,1461,0.129,0.748,0.123,-0.845,1,2019,2,28,depression
nyt://article/cb77877a-2a5e-5034-b766-2e164ad07366,1348,0.151,0.688,0.16,0.4387,1,2019,11,22,depression
nyt://article/dcdba15e-63f0-5aac-89df-50caadd2c6b7,1377,0.06,0.842,0.097,0.9525,0,2019,11,2,depression
nyt://article/66c337de-158c-5339-ab71-137d05e9e93a,1404,0.069,0.689,0.242,0.9995,1,2019,10,2,depression
nyt://article/62c252f3-2f44-5c13-a9b2-66fbbb52f563,1453,0.109,0.741,0.15,0.9917,0,2019,10,1,depression
nyt://article/f3b62a95-4653-5049-b122-fcb6747467d1,1391,0.057,0.809,0.134,0.9973,0,2019,7,15,depression
nyt://article/6144ba83-b3fe-5350-8709-27f826d894c0,1387,0.126,0.723,0.152,0.9794,0,2019,6,13,depression
nyt://article/649d5666-ea57-5fd6-a941-ceb6f7760fac,1469,0.161,0.669,0.17,0.909,1,2019,4,18,depression
nyt://article/18d14a3b-a673-55c2-bb74-36b79ebd9405,1483,0.148,0.662,0.191,0.9873,0,2019,1,31,depression
nyt://article/417989e6-746f-54af-9bac-55d8d886a55f,1280,0.29,0.51,0.199,-0.9986,0,2019,7,16,depression
nyt://article/dfcb78a8-c1b4-5ff7-a4a5-5a9848e3b4b6,1352,0.083,0.72,0.197,0.9985,3,2019,10,18,depression
nyt://article/e5b34f46-697e-5d4f-aaaa-2d8f0f0e4b02,1417,0.091,0.756,0.153,0.995,0,2019,8,21,depression
nyt://article/6a8beee6-0844-56ba-af6b-65eb78c8d2eb,1390,0.179,0.688,0.133,-0.9965,1,2019,2,4,depression
nyt://article/32a06dae-3f8c-543d-bebb-6e871b9d965f,1380,0.078,0.745,0.177,0.9982,0,2019,11,19,depression
nyt://article/32dcc2f2-8e44-5144-a211-f44a648f1f22,1439,0.245,0.665,0.09,-0.9996,0,2019,11,30,depression
nyt://article/20b2cb00-c395-5ce7-9f69-167074c31b82,1398,0.149,0.738,0.114,-0.993,0,2019,10,18,depression
nyt://article/64d29586-541a-57c7-a599-2f4558ed1959,1471,0.087,0.786,0.127,0.9863,0,2019,6,28,depression
nyt://article/9d88f2f3-5e79-5135-a827-217bc9574283,1451,0.092,0.757,0.152,0.9932,0,2019,5,4,depression
nyt://article/8d8a3783-54f8-5f32-b777-75feb778f290,1442,0.172,0.704,0.124,-0.9955,2,2019,4,17,depression
nyt://article/5a29bab2-730f-512a-8bbf-70956c682e68,1428,0.115,0.706,0.179,0.9946,0,2019,3,8,depression
nyt://article/0b3e638f-057d-5271-ae84-13fe8325a7fe,1415,0.086,0.812,0.102,0.9692,0,2019,3,4,depression
nyt://article/69082f0c-2934-5a14-b9cf-2a3e7790356e,1461,0.052,0.809,0.139,0.9984,0,2019,3,3,depression
nyt://article/2a99b69f-3ec5-5492-ab09-11760664f6c9,1427,0.111,0.717,0.172,0.9961,0,2019,2,20,depression
